review_id,product_id,entity_id,begin_offset,sentiment_score,sentiment_magnitude,content,type
2238,1,27,647,0.0,0.0,holes,COMMON
2238,1,28,666,0.0,0.0,needle,COMMON
2239,1,1,715,0.0,0.0,one,COMMON
2239,1,2,466,0.30000001192092896,0.30000001192092896,work,COMMON
2239,1,3,144,0.0,0.0,coffee,COMMON
2239,1,4,24,-0.8999999761581421,0.8999999761581421,water,COMMON
2239,1,5,196,-0.6000000238418579,0.6000000238418579,water,COMMON
2239,1,6,176,-0.800000011920929,0.800000011920929,pod,COMMON
2239,1,7,105,0.30000001192092896,0.30000001192092896,pods,COMMON
2239,1,8,137,0.4000000059604645,0.4000000059604645,cup,COMMON
2239,1,9,79,-0.6000000238418579,0.6000000238418579,drinks,COMMON
2239,1,10,1102,0.0,0.0,water,COMMON
2239,1,11,402,-0.8999999761581421,0.8999999761581421,coffee,COMMON
2239,1,12,297,0.20000000298023224,0.20000000298023224,coffee,COMMON
2239,1,13,269,0.6000000238418579,0.6000000238418579,filters,COMMON
2239,1,14,229,-0.8999999761581421,0.8999999761581421,pods,COMMON
2239,1,15,487,0.699999988079071,0.699999988079071,cup,COMMON
2239,1,16,369,-0.6000000238418579,0.6000000238418579,filters,COMMON
2239,1,17,872,0.800000011920929,0.800000011920929,coffee,COMMON
2239,1,18,730,0.20000000298023224,0.20000000298023224,coffee,COMMON
2239,1,19,494,0.699999988079071,0.699999988079071,coffee,COMMON
2239,1,20,920,-0.8999999761581421,0.8999999761581421,water,COMMON
2239,1,21,963,-0.20000000298023224,0.20000000298023224,coffee,COMMON
2239,1,22,313,0.4000000059604645,0.4000000059604645,money,COMMON
2239,1,23,425,-0.4000000059604645,0.4000000059604645,residue,COMMON
2239,1,24,388,-0.10000000149011612,0.10000000149011612,use,COMMON
2239,1,25,441,-0.5,0.5,hassle,COMMON
2239,1,26,911,-0.699999988079071,0.699999988079071,fact,COMMON
2239,1,27,1224,0.8999999761581421,0.8999999761581421,coffee,COMMON
2239,1,28,844,0.10000000149011612,0.10000000149011612,pods,COMMON
2239,1,29,999,-0.8999999761581421,0.8999999761581421,flavor,COMMON
2239,1,30,1527,0.10000000149011612,0.10000000149011612,cup,COMMON
2239,1,31,890,0.10000000149011612,0.10000000149011612,filters,COMMON
2239,1,32,1159,0.30000001192092896,0.30000001192092896,Update,COMMON
2239,1,33,643,0.699999988079071,0.699999988079071,hot chocolate pod,COMMON
2239,1,34,591,0.699999988079071,0.699999988079071,cups,COMMON
2239,1,35,1720,0.20000000298023224,0.20000000298023224,people,COMMON
2239,1,36,1125,0.0,0.0,cups,COMMON
2239,1,37,1616,0.0,0.0,water,COMMON
2239,1,38,1677,-0.4000000059604645,0.4000000059604645,Water,COMMON
2239,1,39,834,0.20000000298023224,0.20000000298023224,brands,COMMON
2239,1,40,523,0.0,0.0,coffee machine,COMMON
2239,1,41,614,0.10000000149011612,0.10000000149011612,tray,COMMON
2239,1,42,1177,0.10000000149011612,0.10000000149011612,Reddit,PROPER
2239,1,43,1901,0.699999988079071,0.699999988079071,cup,COMMON
2239,1,44,1038,-0.30000001192092896,0.30000001192092896,drain,COMMON
2239,1,45,813,0.20000000298023224,0.20000000298023224,everything,COMMON
2239,1,46,1908,0.4000000059604645,0.4000000059604645,coffee,COMMON
2239,1,47,1307,0.20000000298023224,0.20000000298023224,blend,COMMON
2239,1,48,1581,0.10000000149011612,0.10000000149011612,blend,COMMON
2239,1,49,623,0.10000000149011612,0.10000000149011612,kids,COMMON
2239,1,50,1285,0.20000000298023224,0.20000000298023224,Peets Major Dickerson,PROPER
2239,1,50,1457,-0.10000000149011612,0.10000000149011612,Peets Major Dickerson,PROPER
2239,1,51,1805,0.0,0.0,cup,COMMON
2239,1,52,1575,0.0,0.0,roast,COMMON
2239,1,53,1648,0.800000011920929,0.800000011920929,cup,COMMON
2239,1,54,1760,0.0,0.0,Suggestions,COMMON
2239,1,55,1318,0.4000000059604645,0.4000000059604645,death wish coffee,COMMON
2239,1,56,1859,-0.20000000298023224,0.20000000298023224,work,COMMON
2239,1,57,1795,0.0,0.0,cream,COMMON
2239,1,58,1837,-0.5,0.5,convenience,COMMON
2239,1,59,1664,0.20000000298023224,0.20000000298023224,Try,PROPER
2239,1,60,1403,-0.20000000298023224,0.20000000298023224,coffee pods,COMMON
2239,1,61,1251,0.8999999761581421,0.8999999761581421,flavor,COMMON
2239,1,62,1194,0.10000000149011612,0.10000000149011612,anyone,COMMON
2239,1,63,1434,0.0,0.0,difference,COMMON
2240,1,1,36,0.0,0.0,machine,COMMON
2240,1,2,50,0.0,0.0,coffee drinker,COMMON
2240,1,3,107,-0.20000000298023224,0.20000000298023224,mess,COMMON
2240,1,4,186,0.20000000298023224,0.20000000298023224,coffee,COMMON
2240,1,5,179,0.20000000298023224,0.20000000298023224,cup,COMMON
2240,1,6,123,-0.699999988079071,0.699999988079071,coffee makers,COMMON
2241,1,1,82,-0.8999999761581421,0.8999999761581421,coffee maker,COMMON
2241,1,2,41,-0.30000001192092896,0.30000001192092896,somebody,COMMON
2241,1,3,57,-0.10000000149011612,0.10000000149011612,touch,COMMON
2241,1,4,76,-0.6000000238418579,0.6000000238418579,K55,PROPER
2241,1,5,218,0.800000011920929,0.800000011920929,Cheryl Giglio,PROPER
2242,1,1,0,-0.4000000059604645,0.4000000059604645,Nothing,COMMON
2242,1,2,21,-0.6000000238418579,0.6000000238418579,pot,COMMON
2242,1,3,28,-0.20000000298023224,0.20000000298023224,coffee brewing,COMMON
2242,1,4,84,0.8999999761581421,0.8999999761581421,cup,COMMON
2243,1,1,35,-0.8999999761581421,0.8999999761581421,Waste,COMMON
2243,1,2,44,-0.8999999761581421,0.8999999761581421,money,COMMON
2243,1,3,84,0.0,0.0,reviews,COMMON
2244,1,1,12,0.6000000238418579,0.6000000238418579,Keurig,PROPER
2244,1,2,57,0.0,0.0,things,COMMON
2245,1,1,3,0.6000000238418579,0.6000000238418579,wife,COMMON
2245,1,2,14,0.8999999761581421,0.8999999761581421,coffee,COMMON
2245,1,3,25,0.8999999761581421,0.8999999761581421,things,COMMON
2245,1,4,143,0.0,0.0,something,COMMON
2245,1,5,39,0.800000011920929,0.800000011920929,breeze,COMMON
2245,1,6,88,0.0,0.0,boxes,COMMON
2245,1,7,123,0.0,0.0,K-cups,COMMON
2245,1,8,74,-0.10000000149011612,0.10000000149011612,both,COMMON
2245,1,9,193,0.800000011920929,0.800000011920929,flavor,COMMON
2245,1,10,60,0.10000000149011612,0.10000000149011612,Keurig,PROPER
2246,1,1,6,0.8999999761581421,0.8999999761581421,price,COMMON
2246,1,2,21,0.8999999761581421,0.8999999761581421,great machine,COMMON
2246,1,3,36,0.4000000059604645,0.4000000059604645,Works,COMMON
2246,1,4,69,0.10000000149011612,0.10000000149011612,counter,COMMON
2247,1,1,0,0.8999999761581421,0.8999999761581421,Great machine,COMMON
2247,1,2,29,0.0,0.0,money,COMMON
2247,1,3,36,0.0,0.0,GF,COMMON
2247,1,4,66,0.0,0.0,coffee,COMMON
2247,1,5,96,0.699999988079071,0.699999988079071,thing,COMMON
2247,1,6,141,0.0,0.0,door,COMMON
2248,1,1,73,-0.20000000298023224,0.20000000298023224,water,COMMON
2248,1,2,107,-0.20000000298023224,0.20000000298023224,window,COMMON
2248,1,3,100,-0.10000000149011612,0.10000000149011612,Amazon,PROPER
2249,1,1,30,0.8999999761581421,0.8999999761581421,price,COMMON
2249,1,2,62,0.800000011920929,0.800000011920929,hassle,COMMON
2249,1,3,45,0.5,0.5,delivery,COMMON
2250,1,1,17,0.10000000149011612,0.10000000149011612,product,COMMON
2250,1,2,93,-0.8999999761581421,0.8999999761581421,purchase,COMMON
2252,1,1,0,0.4000000059604645,0.4000000059604645,Ho,PROPER
2252,1,2,23,-0.5,0.5,boy,COMMON
2254,1,1,0,0.8999999761581421,0.8999999761581421,Works,COMMON
2255,1,1,0,0.800000011920929,0.800000011920929,Love Love  The Keuring,PROPER
2257,1,1,3,0.699999988079071,0.699999988079071,wife,COMMON
2258,1,1,31,-0.8999999761581421,0.8999999761581421,one,COMMON
2258,1,2,160,0.0,0.0,product,COMMON
2260,1,1,8,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
2260,1,1,32,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
2260,1,2,88,0.800000011920929,0.800000011920929,water,COMMON
2260,1,3,146,-0.30000001192092896,0.30000001192092896,work,COMMON
2261,1,1,23,0.0,0.0,Keurig,PROPER
2261,1,2,17,0.0,0.0,model,COMMON
2261,1,3,80,0.0,0.0,half,COMMON
2261,1,4,119,0.0,0.0,old one,COMMON
2261,1,5,100,0.10000000149011612,0.10000000149011612,one,COMMON
2261,1,6,174,-0.4000000059604645,0.4000000059604645,coffee,COMMON
2261,1,7,166,-0.20000000298023224,0.20000000298023224,cups,COMMON
2262,1,1,23,0.10000000149011612,0.10000000149011612,coffee,COMMON
2262,1,2,77,0.0,0.0,Keurig K55,PROPER
2262,1,3,141,0.8999999761581421,0.8999999761581421,fuss,COMMON
2262,1,4,150,0.800000011920929,0.800000011920929,mess,COMMON
2263,1,1,10,-0.699999988079071,0.699999988079071,Keurig,PROPER
2263,1,1,554,0.10000000149011612,0.10000000149011612,Keurig,PROPER
2263,1,1,828,0.0,0.0,Keurig,PROPER
2263,1,2,34,-0.800000011920929,0.800000011920929,death,COMMON
2263,1,3,100,0.699999988079071,0.699999988079071,Pros,COMMON
2263,1,4,78,0.30000001192092896,0.30000001192092896,K55,PROPER
2263,1,5,194,0.699999988079071,0.699999988079071,one,COMMON
2263,1,6,160,0.30000001192092896,0.30000001192092896,Cons,COMMON
2263,1,7,134,0.6000000238418579,0.6000000238418579,settings,COMMON
2263,1,8,146,0.30000001192092896,0.30000001192092896,controls,COMMON
2263,1,9,168,0.10000000149011612,0.10000000149011612,cup sizes,COMMON
2263,1,10,253,0.10000000149011612,0.10000000149011612,travel mug,COMMON
2263,1,11,226,0.0,0.0,mugful,COMMON
2263,1,12,333,0.20000000298023224,0.20000000298023224,something,COMMON
2263,1,13,304,0.0,0.0,model.,COMMON
2263,1,14,269,0.0,0.0,reservoir,COMMON
2263,1,15,359,0.10000000149011612,0.10000000149011612,specifications,COMMON
2263,1,16,387,0.0,0.0,price,COMMON
2263,1,17,412,0.0,0.0,grocery,COMMON
2263,1,18,423,0.0,0.0,clearance,COMMON
2263,1,19,731,-0.10000000149011612,0.10000000149011612,keurig,COMMON
2263,1,20,495,0.10000000149011612,0.10000000149011612,footprint,COMMON
2263,1,21,512,0.10000000149011612,0.10000000149011612,countertop,COMMON
2263,1,22,452,0.0,0.0,model,COMMON
2263,1,23,697,-0.4000000059604645,0.4000000059604645,ice tea pods,COMMON
2263,1,24,677,-0.20000000298023224,0.20000000298023224,beverage makers,COMMON
2263,1,25,764,0.20000000298023224,0.20000000298023224,mug,COMMON
2263,1,26,405,0.10000000149011612,0.10000000149011612,Kroger,PROPER
2263,1,27,771,0.10000000149011612,0.10000000149011612,coffee,COMMON
2263,1,28,808,0.10000000149011612,0.10000000149011612,pods,COMMON
2263,1,29,835,0.0,0.0,coffee-maker,COMMON
2263,1,30,466,0.0,0.0,Keurig K500,PROPER
2263,1,31,804,0.0,0.0,Mug,PROPER
2263,1,32,609,0.0,0.0,functionality,COMMON
2263,1,33,581,-0.10000000149011612,0.10000000149011612,inventory,COMMON
2263,1,34,649,-0.20000000298023224,0.20000000298023224,Hot&#34,PROPER
2264,1,1,46,0.0,0.0,step,COMMON
2264,1,2,80,0.30000001192092896,0.30000001192092896,Keurig K55,PROPER
2264,1,2,180,0.8999999761581421,0.8999999761581421,Keurig K55,PROPER
2264,1,3,29,0.10000000149011612,0.10000000149011612,instructions,COMMON
2264,1,4,116,0.8999999761581421,0.8999999761581421,process,COMMON
2264,1,5,148,0.0,0.0,coffee,COMMON
2264,1,6,141,0.10000000149011612,0.10000000149011612,cup,COMMON
2265,1,1,37,-0.6000000238418579,0.6000000238418579,cups,COMMON
2265,1,2,273,0.10000000149011612,0.10000000149011612,Amazon,PROPER
2265,1,3,294,0.10000000149011612,0.10000000149011612,refund,COMMON
2266,1,1,5,0.20000000298023224,0.20000000298023224,model,COMMON
2266,1,1,17,0.0,0.0,upgrade,COMMON
2266,1,2,42,0.0,0.0,Keurig,PROPER
2266,1,3,101,0.8999999761581421,0.8999999761581421,model,COMMON
2266,1,4,150,0.30000001192092896,0.30000001192092896,job,COMMON
2266,1,5,171,0.8999999761581421,0.8999999761581421,beverage,COMMON
2266,1,6,86,0.699999988079071,0.699999988079071,screens,COMMON
2266,1,7,219,0.0,0.0,brand,COMMON
2266,1,8,228,0.10000000149011612,0.10000000149011612,k-cups,COMMON
2266,1,9,242,0.699999988079071,0.699999988079071,brand,COMMON
2266,1,10,259,0.30000001192092896,0.30000001192092896,works,COMMON
2267,1,1,216,0.0,0.0,coffee maker,COMMON
2267,1,2,131,-0.8999999761581421,0.8999999761581421,product,COMMON
2268,1,1,26,0.10000000149011612,0.10000000149011612,machine,COMMON
2268,1,2,41,-0.10000000149011612,0.10000000149011612,one,COMMON
2268,1,3,19,0.0,0.0,Keurig,PROPER
2268,1,4,65,-0.10000000149011612,0.10000000149011612,original,COMMON
2268,1,5,110,0.0,0.0,cups,COMMON
2269,1,1,12,0.8999999761581421,0.8999999761581421,performance,COMMON
2269,1,2,32,0.800000011920929,0.800000011920929,product,COMMON
2269,1,3,58,0.8999999761581421,0.8999999761581421,machine,COMMON
2269,1,4,119,0.30000001192092896,0.30000001192092896,machine,COMMON
2269,1,5,100,0.4000000059604645,0.4000000059604645,family,COMMON
2269,1,6,88,0.20000000298023224,0.20000000298023224,friends,COMMON
2269,1,7,132,0.30000001192092896,0.30000001192092896,Amazon,PROPER
2269,1,8,140,0.8999999761581421,0.8999999761581421,Customer service,COMMON
2269,1,9,187,-0.699999988079071,0.699999988079071,problem,COMMON
2270,1,1,74,-0.20000000298023224,0.20000000298023224,couple,COMMON
2270,1,2,644,-0.6000000238418579,0.6000000238418579,customer care,COMMON
2270,1,3,370,-0.20000000298023224,0.20000000298023224,problem,COMMON
2270,1,4,167,-0.20000000298023224,0.20000000298023224,Keurig,PROPER
2270,1,4,603,0.5,0.5,Keurig,PROPER
2270,1,4,877,0.0,0.0,Keurig,PROPER
2270,1,5,191,-0.10000000149011612,0.10000000149011612,pause,COMMON
2270,1,6,109,-0.800000011920929,0.800000011920929,water,COMMON
2270,1,7,278,0.0,0.0,customer care,COMMON
2270,1,8,323,0.0,0.0,paper clip trick,COMMON
2270,1,9,414,-0.20000000298023224,0.20000000298023224,return window,COMMON
2270,1,10,252,-0.6000000238418579,0.6000000238418579,button,COMMON
2270,1,11,491,-0.8999999761581421,0.8999999761581421,machine,COMMON
2270,1,12,520,-0.6000000238418579,0.6000000238418579,reservoir,COMMON
2270,1,13,558,-0.10000000149011612,0.10000000149011612,line,COMMON
2270,1,14,734,0.10000000149011612,0.10000000149011612,reviews,COMMON
2270,1,15,689,-0.699999988079071,0.699999988079071,problem,COMMON
2270,1,16,776,0.10000000149011612,0.10000000149011612,solution,COMMON
2270,1,17,845,-0.10000000149011612,0.10000000149011612,use,COMMON
2271,1,1,25,0.30000001192092896,0.30000001192092896,times,COMMON
2272,1,1,87,0.0,0.0,parents,COMMON
2272,1,2,110,-0.10000000149011612,0.10000000149011612,course,COMMON
2272,1,3,158,0.30000001192092896,0.30000001192092896,one,COMMON
2272,1,4,183,0.6000000238418579,0.6000000238418579,coffee,COMMON
2272,1,5,203,0.0,0.0,price,COMMON
2273,1,1,68,-0.8999999761581421,0.8999999761581421,smell,COMMON
2273,1,2,21,-0.4000000059604645,0.4000000059604645,coffee maker,COMMON
2273,1,3,103,0.0,0.0,times,COMMON
2273,1,4,120,0.0,0.0,cup cleaner,COMMON
2273,1,5,201,-0.20000000298023224,0.20000000298023224,suggestions,COMMON
2273,1,6,154,-0.4000000059604645,0.4000000059604645,plastic,COMMON
2274,1,1,38,0.0,0.0,father,COMMON
2274,1,2,26,0.10000000149011612,0.10000000149011612,gift,COMMON
2275,1,1,61,0.8999999761581421,0.8999999761581421,coffee,COMMON
2276,1,1,14,0.8999999761581421,0.8999999761581421,Keurig,PROPER
2276,1,2,60,0.0,0.0,office location,COMMON
2276,1,3,45,0.0,0.0,daughter,COMMON
2277,1,1,12,-0.10000000149011612,0.10000000149011612,everyday,COMMON
2277,1,2,39,0.0,0.0,cup,COMMON
2277,1,3,47,-0.10000000149011612,0.10000000149011612,coffee type,COMMON
2277,1,4,62,-0.20000000298023224,0.20000000298023224,person,COMMON
2277,1,5,231,0.20000000298023224,0.20000000298023224,son,COMMON
2277,1,6,107,0.20000000298023224,0.20000000298023224,choice,COMMON
2277,1,7,97,0.0,0.0,cup,COMMON
2277,1,8,220,0.20000000298023224,0.20000000298023224,one,COMMON
2277,1,9,149,0.0,0.0,amount,COMMON
2277,1,10,243,0.699999988079071,0.699999988079071,family,COMMON
2277,1,11,177,0.0,0.0,coffee carafe,COMMON
2278,1,1,5,0.8999999761581421,0.8999999761581421,price,COMMON
2278,1,2,27,-0.20000000298023224,0.20000000298023224,model,COMMON
2278,1,3,59,-0.699999988079071,0.699999988079071,trouble,COMMON
2279,1,1,4,-0.8999999761581421,0.8999999761581421,machine,COMMON
2279,1,2,62,-0.10000000149011612,0.10000000149011612,money,COMMON
2280,1,1,10,0.8999999761581421,0.8999999761581421,product,COMMON
2280,1,2,44,0.4000000059604645,0.4000000059604645,setup,COMMON
2281,1,1,3,0.800000011920929,0.800000011920929,Dad,COMMON
2281,1,2,40,0.20000000298023224,0.20000000298023224,Amazon,PROPER
2281,1,3,26,0.8999999761581421,0.8999999761581421,delivery,COMMON
2282,1,1,4,-0.800000011920929,0.800000011920929,machines,COMMON
2282,1,2,14,-0.8999999761581421,0.8999999761581421,both,COMMON
2282,1,3,51,-0.8999999761581421,0.8999999761581421,BAD,PROPER
2283,1,1,0,-0.800000011920929,0.800000011920929,quality,COMMON
2283,1,2,15,-0.8999999761581421,0.8999999761581421,machine,COMMON
2284,1,1,34,-0.20000000298023224,0.20000000298023224,money,COMMON
2284,1,2,46,-0.30000001192092896,0.30000001192092896,coffee maker,COMMON
2284,1,3,148,0.0,0.0,accessories,COMMON
2284,1,4,165,0.30000001192092896,0.30000001192092896,kcups,COMMON
2284,1,5,207,0.0,0.0,testing purposes,COMMON
2284,1,6,114,-0.20000000298023224,0.20000000298023224,expense,COMMON
2284,1,7,336,0.4000000059604645,0.4000000059604645,prefect,COMMON
2284,1,8,80,0.0,0.0,Keurig,PROPER
2284,1,9,321,0.5,0.5,cup serving,COMMON
2284,1,10,136,0.10000000149011612,0.10000000149011612,K55 Brewer,PROPER
2284,1,10,279,0.0,0.0,Brewer,PROPER
2284,1,11,176,0.0,0.0,Influenster,PROPER
2284,1,12,373,0.10000000149011612,0.10000000149011612,anyone,COMMON
2285,1,1,21,0.699999988079071,0.699999988079071,purchase,COMMON
2286,1,1,0,0.0,0.0,nbakjakjsKJDakhsfaaLKjflkSAJDKSJJAHkj,PROPER
2287,1,1,0,0.10000000149011612,0.10000000149011612,works,COMMON
2288,1,1,28,0.4000000059604645,0.4000000059604645,coffee,COMMON
2288,1,2,41,0.10000000149011612,0.10000000149011612,desires,COMMON
2288,1,3,21,0.10000000149011612,0.10000000149011612,cup,COMMON
2288,1,4,84,-0.10000000149011612,0.10000000149011612,cups,COMMON
2288,1,5,125,-0.4000000059604645,0.4000000059604645,cups,COMMON
2288,1,6,63,-0.20000000298023224,0.20000000298023224,one,COMMON
2288,1,7,533,0.0,0.0,consumer,COMMON
2288,1,8,404,-0.20000000298023224,0.20000000298023224,Consumers,COMMON
2288,1,9,247,0.0,0.0,inventor,COMMON
2288,1,10,427,-0.8999999761581421,0.8999999761581421,pod systems,COMMON
2288,1,11,264,0.0,0.0,patent,COMMON
2288,1,12,364,-0.4000000059604645,0.4000000059604645,wedding gift,COMMON
2288,1,13,319,-0.4000000059604645,0.4000000059604645,ally,COMMON
2288,1,14,352,-0.20000000298023224,0.20000000298023224,RODUCT,COMMON
2288,1,15,206,-0.4000000059604645,0.4000000059604645,oceans,COMMON
2288,1,16,194,-0.5,0.5,garages,COMMON
2288,1,17,183,-0.5,0.5,landfills,COMMON
2288,1,18,558,0.0,0.0,change,COMMON
2288,1,19,587,-0.10000000149011612,0.10000000149011612,corporations,COMMON
2288,1,20,477,0.0,0.0,world,COMMON
2290,1,1,69,-0.20000000298023224,0.20000000298023224,dozens,COMMON
2290,1,2,55,-0.8999999761581421,0.8999999761581421,star,COMMON
2290,1,3,135,-0.30000001192092896,0.30000001192092896,return,COMMON
2290,1,4,110,-0.20000000298023224,0.20000000298023224,YouTube,PROPER
2290,1,4,122,-0.5,0.5,luck,COMMON
2290,1,5,155,-0.30000001192092896,0.30000001192092896,one,COMMON
2290,1,6,160,-0.8999999761581421,0.8999999761581421,Junk,COMMON
2290,1,7,128,-0.699999988079071,0.699999988079071,Cannot,PROPER
2291,1,1,27,-0.6000000238418579,0.6000000238418579,machine,COMMON
2291,1,2,11,-0.6000000238418579,0.6000000238418579,quality,COMMON
2291,1,3,63,0.0,0.0,original,COMMON
2291,1,3,111,0.0,0.0,original,COMMON
2291,1,4,141,-0.6000000238418579,0.6000000238418579,equivalent machine,COMMON
2291,1,5,124,0.0,0.0,feature,COMMON
2291,1,6,82,0.0,0.0,parts,COMMON
2291,1,7,211,0.0,0.0,money,COMMON
2291,1,8,232,-0.8999999761581421,0.8999999761581421,disappointment,COMMON
2292,1,1,157,-0.10000000149011612,0.10000000149011612,support,COMMON
2292,1,2,62,-0.20000000298023224,0.20000000298023224,water,COMMON
2292,1,3,77,0.0,0.0,reservoir,COMMON
2292,1,4,130,-0.30000001192092896,0.30000001192092896,anything,COMMON
2292,1,5,103,-0.20000000298023224,0.20000000298023224,filter,COMMON
2292,1,6,197,0.0,0.0,steps,COMMON
2292,1,7,150,-0.10000000149011612,0.10000000149011612,Keurig,PROPER
2292,1,8,241,0.0,0.0,cups,COMMON
2293,1,1,28,0.10000000149011612,0.10000000149011612,fan,COMMON
2293,1,2,208,0.4000000059604645,0.4000000059604645,coffee pods,COMMON
2293,1,3,61,0.4000000059604645,0.4000000059604645,Product,COMMON
2293,1,4,21,0.30000001192092896,0.30000001192092896,Keurig,PROPER
2293,1,4,52,0.10000000149011612,0.10000000149011612,Keurig,PROPER
2293,1,4,152,0.0,0.0,Keurig,PROPER
2293,1,5,260,0.4000000059604645,0.4000000059604645,flavors,COMMON
2293,1,6,111,0.20000000298023224,0.20000000298023224,thing,COMMON
2293,1,7,138,0.10000000149011612,0.10000000149011612,specials,COMMON
2293,1,8,333,0.0,0.0,coffees,COMMON
2293,1,9,164,0.0,0.0,THIS ONE,PROPER
2293,1,10,239,0.30000001192092896,0.30000001192092896,coffee,COMMON
2293,1,11,349,0.8999999761581421,0.8999999761581421,all,COMMON
2294,1,1,18,0.0,0.0,friend,COMMON
2294,1,2,30,0.0,0.0,housewarming gift,COMMON
2294,1,3,100,0.0,0.0,maintenance,COMMON
2294,1,4,131,0.10000000149011612,0.10000000149011612,coffee pot,COMMON
2294,1,5,188,-0.10000000149011612,0.10000000149011612,cleanings,COMMON
2294,1,6,147,0.0,0.0,TRUST ME,PROPER
2294,1,7,316,0.20000000298023224,0.20000000298023224,room,COMMON
2294,1,8,275,0.20000000298023224,0.20000000298023224,counter space,COMMON
2294,1,9,227,0.800000011920929,0.800000011920929,coffee,COMMON
2294,1,10,220,0.8999999761581421,0.8999999761581421,cup,COMMON
2295,1,1,12,0.8999999761581421,0.8999999761581421,BEST,COMMON
2295,1,2,19,-0.20000000298023224,0.20000000298023224,coffee maker,COMMON
2295,1,3,100,-0.20000000298023224,0.20000000298023224,maker,COMMON
2295,1,4,136,-0.699999988079071,0.699999988079071,rest,COMMON
2295,1,5,86,-0.30000001192092896,0.30000001192092896,dozen,COMMON
2295,1,6,207,0.8999999761581421,0.8999999761581421,coffee,COMMON
2295,1,7,222,0.5,0.5,life,COMMON
2295,1,8,98,-0.30000001192092896,0.30000001192092896,C.,PROPER
2295,1,9,257,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
2295,1,10,273,0.20000000298023224,0.20000000298023224,EVERYONE,COMMON
2295,1,11,200,0.8999999761581421,0.8999999761581421,cup,COMMON
2296,1,1,96,-0.8999999761581421,0.8999999761581421,noise,COMMON
2296,1,2,152,0.0,0.0,replacement,COMMON
2296,1,3,120,-0.20000000298023224,0.20000000298023224,coffee,COMMON
2297,1,1,9,0.800000011920929,0.800000011920929,Keurig,PROPER
2297,1,2,56,0.10000000149011612,0.10000000149011612,issue,COMMON
2297,1,3,170,0.0,0.0,any,COMMON
2297,1,4,193,0.20000000298023224,0.20000000298023224,maintenance,COMMON
2297,1,5,215,0.10000000149011612,0.10000000149011612,filters,COMMON
2297,1,6,112,0.6000000238418579,0.6000000238418579,k-cup adapter,COMMON
2297,1,7,137,0.10000000149011612,0.10000000149011612,grinds,COMMON
2297,1,8,224,0.10000000149011612,0.10000000149011612,descaling,COMMON
2297,1,9,349,0.0,0.0,price,COMMON
2297,1,10,397,-0.10000000149011612,0.10000000149011612,use,COMMON
2297,1,11,424,0.0,0.0,oatmeal,COMMON
2297,1,12,284,0.20000000298023224,0.20000000298023224,cup,COMMON
2297,1,13,291,0.10000000149011612,0.10000000149011612,tea,COMMON
2297,1,14,298,0.4000000059604645,0.4000000059604645,coffee,COMMON
2298,1,1,135,-0.4000000059604645,0.4000000059604645,coffee,COMMON
2298,1,1,172,0.0,0.0,kind,COMMON
2298,1,2,45,0.0,0.0,lot,COMMON
2298,1,3,86,-0.699999988079071,0.699999988079071,expense,COMMON
2298,1,4,245,0.0,0.0,Cup,PROPER
2298,1,4,296,0.8999999761581421,0.8999999761581421,thing,COMMON
2298,1,5,146,-0.699999988079071,0.699999988079071,blend,COMMON
2298,1,6,115,0.0,0.0,access,COMMON
2298,1,7,205,0.20000000298023224,0.20000000298023224,acidity,COMMON
2298,1,8,353,0.0,0.0,coffee,COMMON
2298,1,9,346,0.0,0.0,pot,COMMON
2298,1,10,221,0.0,0.0,coffees,COMMON
2298,1,11,268,0.6000000238418579,0.6000000238418579,size options,COMMON
2299,1,1,10,0.30000001192092896,0.30000001192092896,brewer,COMMON
2299,1,2,35,0.10000000149011612,0.10000000149011612,K Cup,PROPER
2299,1,3,62,0.0,0.0,brand,COMMON
2299,1,4,135,0.0,0.0,friend,COMMON
2299,1,5,55,0.0,0.0,Keurig,PROPER
2299,1,6,80,0.8999999761581421,0.8999999761581421,caramel cappuccino,COMMON
2299,1,7,215,0.30000001192092896,0.30000001192092896,way,COMMON
2299,1,8,269,-0.10000000149011612,0.10000000149011612,nothing,COMMON
2299,1,9,251,0.0,0.0,Keurig K Cups,PROPER
2300,1,1,43,-0.10000000149011612,0.10000000149011612,Verismo,PROPER
2300,1,2,10,0.8999999761581421,0.8999999761581421,coffee maker,COMMON
2300,1,3,269,0.8999999761581421,0.8999999761581421,options,COMMON
2300,1,4,33,0.0,0.0,Starbucks,PROPER
2300,1,5,99,0.0,0.0,reviews,COMMON
2300,1,6,75,0.800000011920929,0.800000011920929,working,COMMON
2300,1,7,176,0.5,0.5,coffee,COMMON
2300,1,8,184,0.5,0.5,hot chocolate,COMMON
2300,1,9,203,0.8999999761581421,0.8999999761581421,tea,COMMON
2300,1,10,162,0.30000001192092896,0.30000001192092896,decision,COMMON
2300,1,11,249,0.6000000238418579,0.6000000238418579,K cups,COMMON
2300,1,12,294,0.699999988079071,0.699999988079071,blends,COMMON
2300,1,13,110,0.0,0.0,Keurig,PROPER
2300,1,14,368,0.0,0.0,coffee,COMMON
2300,1,15,376,0.20000000298023224,0.20000000298023224,hot chocolate,COMMON
